product_id,product,market_price,rating,description
21033,Lettuce - Romaine,20,,"Romaine lettuce has long, deep green leaves with a crisp texture and a strong, but not bitter taste.
They are packed with various nutrients suck as essential vitamins and minerals."
21035,Pandan Leaves,30,,"Pandan leaves botanically called as Pandanus amaryllifolius is a tropical plant in the Pandanus genus, which is commonly known as Pandan, and is used widely in South Asian and Southeast Asian cooking as a flavouring. Its also called basmati leaves. The leaves of Pandanus have a strong aroma and are widely used in flavouring various foods such as bakery products, sweets and even home cooking. Traditionally, since a long time, in India and other parts of Asia, leaves are being used in cooking rice to impart a resemblance of the aroma of costly scented rice like Basmati of India. Pandan leaves have a nutty and green grassy aroma when cooked it imparts Basmati like aroma."
21049,Capsicum - Diced,26.25,,"Leaving a pungent taste on the tongue, capsicums are used as a culinary spice. We deliver capsicums fresh and diced, making your preparations less messy and much quicker because we value your time."
21074,Methi - Chopped,52.5,,Fresho brings to you hygienically chopped and fresh Methi for your ease and convenience. Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/364/whole-wheat-methi-khakra/
21089,Bitter Gourd - Organically Grown,17.5,,"Fresho Organic products are organically grown and handpicked by expert.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
21132,Ash Gourd - Cut,18.75,,Our uniformly and perfectly cut fresh ash gourds comes with a mild and soft texture. No more messy hands!
21152,Fresh Figs,50,,"Fresh figs, also known as Anjeer, are small to medium sized, with a bright green to yellowish coloured skin. Their flesh is pink blush to deep magenta with a mass of juicy seeds. They have honey like sweetness with fresh flavour and nuttiness from the numerous seeds. Fresho figs are high quality, finely packed figs delivered to you.  Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1251/anjeer-juice-with-pomegranate-and-carrot/"
21246,Onion - Diced,33.75,,"Fresho brings diced onions to your doorstep, so no more tears while chopping those onions!"
21275,Lalbagh Mango - Sindhura,62.5,,"Popularly known as Rajgira in Karnataka, the soft and juicy fleshed fruit has a distinct appearance with shades of green and red.
It is also known as 'Honey Mango' because of its exceptional flavour and sweetness.
The term Sindhura came about due to its vermillion shade that resembles Sindoor.

Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1209/mango-bites/  Calcium Carbide is not used in the ripening process of the mangoes."
21351,Broccoli,57.5,,"With a shape resembling that of a cauliflower, Brocollis have clusters of small, tight flower heads. These heads turn bright green on cooking and tastes slightly bitter.  Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/1695/broccoli-masala/"
21367,Coconut Chunks - Single Serve,33.75,,Our fresh coconut chunks can be directly used without having to worry about the rough external shell and fibrous husk
21380,Palak 250g+Ladies Finger 500g+Cucumber 1kg+Capsicum Green 500g+Bottle Gourd 1pc,163.75,,"This combo contains Fresho Palak 250 g + Fresho Ladies Finger 500 g + Fresho Cucumber 1 kg + Fresho Capsicum - Green 500 g + Fresho Bottle Gourd 1 pc.With a sweet, nutty and tangent flavour, Palaks are green leafy vegetables that are succulent and spoon-shaped.Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/2235/green-detox-smoothie/ Ladies finger is a green vegetable with a tip at the end and a lighter green head, which is inedible and to be thrown away. It tastes mild and slightly grassy.Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/2136/cheesy-okra-bhindi-fritters/ With high water content and crunchy flesh, Cucumbers have striped, light to dark green coloured skin that is edible.Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/2340/cucumber-lemonade/ Leaving a moderately pungent taste on the tongue, Green capsicums, also known as green peppers are bell-shaped, medium-sized fruit pods. They have thick and shiny skin with a fleshy texture inside.Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/2031/capsicum-cheese-rings/ With the common household name 'Lauki', Bottle gourds come in different shapes and sizes. Considered as one of the healthiest vegetables around, the flesh of bottle gourds are full of water and taste slightly bitter.Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/210/bharwa-lauki/"
21421,Guava - Thai,52.5,,"Large sized, apple green skinned Thai guavas have a white flesh with pale yellow seeds and tend to be drier than the pink guavas. Thai guavas are only mildly sweet and have very little fragrance.  Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/802/fruit-salad-trifle/"
21436,"Mango - Aphonso, Organic",193.75,,"Karnataka Aphonso Mangoes are certified organic, which are also known as Badami mangoes and have a pale yellow skin with a yellowish orange flesh. They are sourced directly from the farmers of karnataka and are generally plucked when they are unripe and it takes them around 4-5 days for complete ripening.
The mangoes are best to store for upto 3-4 days. Do not refrigerate, as refrigeration prevents them from ripening."
21443,Raspuri/Gola Mango,86.25,,"Popularly grown in the Mysore region of Karnataka, Raspuri mangoes have a juicy flesh with rich sweet taste and an excellent flavour.
We source the best Raspuri mangoes directly from the farmers of Mysore, Karnataka.
Never miss the mangoes during the season.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1450/aamras/ 
  Carbide is not used in the Ripening process of the mangoes."
21586,Mosambi - Organically Grown,170,,"it is organically grown and handpicked from farm  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
21628,Papaya - Raw,57.5,,"Fresho is our brand of fresh fruits and vegetables which are individually handpicked every day by our experienced and technically competent buyers.
Our buying, storing, and packaging processes are tailored to ensure that only the fresh, nutrient-dense, healthy, and delicious produce reaches your doorstep.
We guarantee the quality of all Fresho products.
If you're not satisfied with the freshness of the items, you can hand them back to our Customer Experience Executive (CEE) for a full refund."
21748,Chow Chow - Organically Grown,35,,"It is organically grown and handpicked from farm  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
21839,"Apple - Sliced, Royal Gala",50,,"Fresho Cut Royal Gala apples are nicely sliced and chopped which can be very convenient for your use. Sourced from best growers, these fruits are first cleaned, diced and packed with utmost care so that they do not lose their nutritional value. A combination of slightly tart tasting skin and honey floral tasting flesh, the Royal Gala apples, as the name suggests looks regal with beautiful golden coloured streaks."
21846,Grapes - Bangalore Blue with Seed,25,,"Exclusively grown in Chikkaballapur, Bangalore Urban and Kolar districts, these soft skinned Fresho black blue grapes have a foxy flavour and a brisky pungent taste. 
We have neatly packed the best quality grapes to make your day fresh and healthy.  Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/2096/fruits-mithai-and-cheese-masti/"
21900,Cucumber - English,31.25,,"English cucumber is a variety of seedless cucumber that is longer and slimmer than other varieties and have a higher water content. They do not have a layer of wax on them, and the skin is tender when ripe.  Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/2231/cucumber-lemon-detox-water/"
21963,"Apple - Royal Gala, Premium",223.75,,"A combination of slightly tart tasting skin and honey floral tasting flesh, the Royal Gala apples, as the name suggests looks regal with beautiful golden coloured streaks.
Premium apples are handpicked by our experts to give you the best quality apples.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1611/apple-crumble-pie/"
21989,Raw Mango - Diced,26.25,,"Raw mangoes are preferred for their sharply sour and slightly bitter flavour and are firm, oval or kidney bean shaped. Fresho delivers at your doorstep freshly grated raw mangoes, making your preparations much easier and quicker because we value your time.  Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/1038/green-mango-raita/"
22092,Cucumber - English,31.25,,"English cucumber is a variety of seedless cucumber that is longer and slimmer than other varieties and have a higher water content. They do not have a layer of wax on them, and the skin is tender when ripe.  Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/2231/cucumber-lemon-detox-water/"
22186,Chinese Cabbage,48.75,,"A delicate, mild and sweet flavour on the tongue, Chinese cabbage, also called Chinese leaves, is an exotic variety of lettuce that has pale, tightly wrapped and succulent leaves.  Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/248/cabbage-and-paneer-sandwich/"
22236,Grapes - Thompson Seedless,95,,"Fresho Thompson seedless grapes are superior quality, best picked grapes, which taste delicious when the colour turns to a light golden from pale green. Don't be discouraged if the grapes shake off their stems as their clusters are not firm in nature. They have a crunchy bite and a tone of sweet-tart flavour. Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/2096/fruits-mithai-and-cheese-masti/"
22351,"Banana - Raw, Diced",31.25,,"Relish the firm, Fresho raw bananas uniformly diced pack for its rich starchy texture in many Indian dishes. Raw bananas are unripened bananas with tough, green skin. Their flesh is white, dense and has a starchy-tart flavour. Fresho raw bananas are graded and sorted by our experts and best quality is delivered.  Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/678/kele-ka-kabab/"
22399,Kiwi - Dried,198.75,,"Kiwis are oval shaped with a brownish outer skin. The flesh is bright green and juicy with tiny, edible black seeds.
With its distinct sweet-sour taste and a pleasant smell, it tastes like strawberry and honeydew melon. 
Do not forget to check our delicious fruit recipe -  https://www.bigbasket.com/cookbook/recipes/1010/lean-green-smoothie/"
22455,Pomelo - Peeled,135,,"With a bright red pulp that is sweet, juicy and a moderate amount of seeds, Pomelos are round with green to yellow thick rind. Fresho brings to you peeled pomelos that are easy to eat with no added preservatives."
22521,Pomelo - Peeled,135,,"With a bright red pulp that is sweet, juicy and a moderate amount of seeds, Pomelos are round with green to yellow thick rind. Fresho brings to you peeled pomelos that are easy to eat with no added preservatives."
22541,Spring Onion - Chopped,57.5,,"Spring onions come with a crisp texture and sweet flavour. They are moist with thin, white flesh and a green stem that is hollow, bitter and pungent. Fresho delivers at your doorstep freshly chopped spring onions, making your preparations much easier and quicker because we value your time!"
22553,Amaranthus - Green,25,,"A highly nutritious leafy vegetable, Amaranthus is also known as Chinese spinach.
They are available in light purple, green, or a bicolor of the two.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/1109/thotakura-vadiyalu-curry/"
22560,Cherry,168.75,,"Cherries are succulent with a sour-sweet flavor, especially red cherries. As they darken they flavor better & tasteless sour. Cherries are wealthy in vitamin C, beta carotene, antioxidants as anthocyanins, and quercetin. They advantage us in many ways as it is a foundation of nutrients and vitamins. Cherries are packed with nutrition. They aid in heart health and improve sleep quality. They help in exercise recovery. They help improve in problems like arthritis. It is an energy-boosting fruit and still low in calories. Fresho cherries are hand-picked from the best."
22565,Curry Leaves,148.75,,"With dark green and glossy appearance, curry leaves have a strong flavour and release a tasty aroma when fried in hot oil.  Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/742/curryleaves-lemonade//"
22583,Lettuce - Iceberg,40,,Iceberg lettuce is a variety of lettuce with crisp leaves which grows in a spherical head resembling a cabbage. The leaves on the outside tend to be green and the leaves in the center go from pale yellow to nearly whitish as you move closer and closer to the center of the head with the sweetest leaves in the center of the head.Do not forget to check out our delicious recipe-https://www.bigbasket.com/cookbook/recipes/2277/chicken-salad/
22654,Organic Sprouts Mixed Gram,27.5,,"Sprouts Mixed gram are best for health which contains greater concentration of nutrients like Vitamin E, A, C & K, iron, potassium, phyto chemicals, bioflavonoids, antioxidants, protein and chemo-protectants. It can be served at any point throughout the meal. Sprouts are referred to as medicine because of their health promoting properties. Mixed gram sprouts ensure blood purification and strengthens the immune system to protect against several diseases. It also helps to alleviate itchy scalp because of its anti-fungal properties. It contains omega 3 fatty acids which are vital for the nourishment of hair follicles.
 Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
22683,Bottle Gourd - Organically Grown,27.5,,"Fresho Organic products are organically grown and handpicked by expert.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
22693,Neelam Mango,77.5,,"Neelam mangoes are perfectly shaped- large, oblong and pointed base.
The skin is golden yellow with a floral aroma and an acidic-sweet taste. It is a late season variety.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1342/mangoche-pie/ 
Calcium Carbide is not used in the ripening process of the mangoes."
22741,"Brinjal - Green, Long",37.5,,"The mild and pleasantly bitter flavoured Green Long Brinjals are glossy skinned with creamy and have a soft flesh. 
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/495/bharleli-vaangi/"
22816,Watermelon  - Small,51.25,,"With greenish black to smooth dark green surface, Fresho watermelons are globular in shape and are freshly picked for you directly from our farmers The juicy, sweet and grainy textured flesh is filled with 12-14% of sugar content, making it a healthy alternative to sugary carbonated drinks. Flesh colour of these watermelons are pink to red with dark brown/black seeds.
 Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1181/watermelon-mocktail/"
22851,Jackfruit - Peeled,68.75,,"Fresho brings peeled jackfruit to your doorstep in hygienic packs to reduce your effort of cutting the spiny skinned fruit.
Jackfruits are large sized, bright green-spiny skinned fruit.
When cut open, there are numerous soft golden yellow bulbs of pulp, with a meaty texture and an extremely sweet flavour that is similar to a blend of tart banana and pineapple. 
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1102/upside-down-jackfruit-cake-with-atta/"
22882,Baby Banana - Robusta,30,,"Fresho baby bananas are thin and have a bright yellow peel. As their name suggests, they are smaller in size, comes with 9 to 12 pcs in a Kg.
Baby bananas have a very dense creamy texture and once ripe their flavour is rich and sweet.

Do not forget to check our delicious fruit recipes - https://www.bigbasket.com/cookbook/recipes/1781/banana-smoothie/"
22885,Garlic & Ginger 250 gm Each,81.25,,"Ginger, with its sturdy and peppery smell, has its own place in Indian cuisine. It may be utilized fresh or dried, pickled or powdered or in the form of juice or oil. In Indian food preparation, ginger is almost always utilized minced, sliced or crushed.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.
 Ginger, with its sturdy and peppery smell, has its own place in Indian cuisine. It may be utilized fresh or dried, pickled or powdered or in the form of juice or oil. In Indian food preparation, ginger is almost always utilized minced, sliced or crushed.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
22937,Mango Sindura - Organically Grown,80,,"These varieties of Mangoes are grown organically, Naturally ripened through hay.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
22952,Cucumber - Sliced,32.5,,"Your mornings can now be effortless with our fresh, perfectly shaped and uniformly sliced cucumbers pack."
23109,Ladies Finger + Beans French Ring + Carrot Local + Capsicum Green (500 g each),191.25,,"Ladies finger is a green vegetable with a tip at the end and a lighter green head, which is inedible and to be thrown away. It tastes mild and slightly grassy.Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/2136/cheesy-okra-bhindi-fritters/ Thin and cylindrical in shape, French Ring beans come with plump notches that enclose the peas inside. Peas are lime green in colour and semi starchy with sweet and grassy flavours.A popular sweet-tasting root vegetable, Carrots are narrow and cone-shaped. They have thick, fleshy, deeply coloured root, which grows underground, and feathery green leaves that emerge above the ground. While these greens are fresh tasting and slightly bitter, the carrot roots are crunchy textured with a sweet and minty aromatic taste. Fresho brings you the flavour and richness of the finest crispy and juicy carrots that are locally grown and the best of the region.Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/912/carrot-halwa/ Leaving a moderately pungent taste on the tongue, Green capsicums, also known as green peppers are bell-shaped, medium-sized fruit pods. They have thick and shiny skin with a fleshy texture inside.Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/2031/capsicum-cheese-rings/"
23138,Sweet Corn Kernels - Achari Masti,59,,"Ready to eat sweet corn kernels, packaged using OXYFRESH Technology along with Chipotle masala sachet."
23145,Blueberry,418.75,,"Plump, smooth-skinned and indigo coloured perfect little globes of juicy berries have mostly sweet and slightly tart flavour. We have imported this fine quality, delicious tasting variety of blueberries. Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/564/blueberry-mousse/"
23274,Ridge Gourd - Diced,56.25,,"Fresho delivers at your doorstep freshly diced ridge gourds, making your preparations much easier and quicker by saving you the hassle of peeling and dicing."
23287,Carrot - Orange,45,,"A popular sweet-tasting root vegetable, Carrots are narrow and cone shaped.
They have thick, fleshy, deeply colored root, which grows underground, and feathery green leaves that emerge above the ground.
While these greens are fresh tasting and slightly bitter, the carrot roots are crunchy textured with a sweet and minty aromatic taste.
Fresho brings you the flavour and richness of the finest crispy and juicy carrots that are locally grown and the best of the region. 
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/912/carrot-halwa/"
23299,Snake Gourd - Organically Grown,18,,"It Is Organically Grown And Handpicked From Farm  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
23322,Dragon Fruit,106.25,,"Dragon fruits are oval to oblong in shape and size, with pink peel and green scale-like leaves. It is named after its resemblance to dragon scales. White flesh is dotted with black, tiny edible seeds. It has juicy and spongy flesh with sweet flavour and a hint of sourness. Fresho dragon fruits are sourced from Thailand.  Do not forget to check our delicious fruit recipe -  https://www.bigbasket.com/cookbook/recipes/2082/dragon-fruit-juice/"
23365,Fresh Turmeric - Organically Grown,17.5,,"The best thing about Fresho fresh turmeric is that is pleasantly mild and does not have any sharp taste. The fresh turmeric has a lighter shade of colour than common turmeric. This looks quite similar to ginger, but the taste is earthy and peppery. The fresh turmeric root can be used to lend a yellowish-orange colour to soups or smoothies."
23476,Sugarcane - Diced,23.75,,"A box of our uniformly diced fresho sugar cane can be snacked anytime!
The white flesh of sugarcanes with sharp fibres are chewy, juicy and sweet to taste.
Sugarcane juice is very refreshing in hot summers and is a coolent."
23540,Ginger - Chopped,30,,Fresho provides you with chopped ginger which is an easy addition to a wide range of dishes to intensify the flavour.
23629,Grapes - Red Globe  Indian,99.38,,"Ruby-coloured Fresho red globe grapes are uniquely large, round and good quality grapes. They have a crunchy skin, fleshy pulp and a pinkish tinge in colour. The grapes have mild sweetness and taste, but these grapes are not as tangy as flame seedless or as sweet as Thompson seedless. Do not forget to check our delicious fruit recipe - 
https://www.bigbasket.com/flavors/collections/228/fresh-fruits/"
23635,Green Chilly - Chopped,22.5,,Fresho brings to you chopped Green chillis with a fresh flavour and sharp bite to bring a tang of spiciness to your food
23674,Ridge Gourd - Diced,56.25,,"Fresho delivers at your doorstep freshly diced ridge gourds, making your preparations much easier and quicker by saving you the hassle of peeling and dicing."
23697,Mango Raspuri - Organically Grown,97.5,,"An extremely popular variety in South India , Raspuri Mangoes are grown primarily in Mysore region of Karnataka. Raspuri mangoes have an excellent aromatic flavor and juicy texture. The mango has a warm sweet taste so is also known as Sweet Mango. They are rich in carotenes (which is a pre cursor of vitamin A) and Vitamin C.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
23698,Capsicum - Yellow,81.25,,"Leaving a mild fruity flavour on the tastebuds, Yellow capsicums, also known as Yellow bell peppers are bell shaped, medium-sized fruit pods. They have thick and shiny skin with a fleshy texture on the inside.  Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/1404/healthy-stir-fry/"
23706,Carrot - Sliced,41.25,,"A popular sweet-tasting root vegetable, Carrots are long, narrow and cone shaped. They have thick, fleshy, deeply coloured root, which grows underground, and feathery green leaves that emerge above the ground.  While these greens are fresh tasting and slightly bitter, the carrot roots are crunchy textured with a sweet and minty aromatic taste. We deliver these carrots freshly sliced, making your preparations much easier and quicker because we value your time!"
23724,Passion Fruit,90.31,,"A fruit that gives the taste buds an explosion of sweetness to tartness, passion fruit is generally round shaped with yellow-orange skin. The flesh of a passion fruit is soft and juicy. Its jelly like texture with the crunchiness of numerous tart seeds within the flesh is a taste loved by many.  Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/696/masala-soda/"
23875,"Capsicum - Red, Organically Grown",36.25,,"Red capsicums are thin, smooth skinned, crunchy, mildly sweet tasting, hollow vegetables that are juicier variants of the green capsicum. They are perfect for adding a dash of colour, distinct taste and beautiful scent to your salad, pizza, pasta or even gravy preparations. They are sourced directly from farmers, so that you receive only the best quality ones which not only jazz up any dish but also offer health benefits.
Product image shown is for representation purpose only, the actual product may vary based on season, produce & availability. Click here for delicious vegetable recipes - https://www.bigbasket.com/flavors/collections/227/fresh-vegetables/"
23913,Yam - Sliced,33.75,,Fresho brings sliced yams to your doorstep. Now roast or boil them in a jiffy and make a meal appear on the table in a flash. Do not forget to check out our delicious recipe-https://www.bigbasket.com/cookbook/recipes/779/sindhi-kadhi/
23967,Pomegranate - Organically Grown,161.25,,"Fresho Organic products are organically grown and handpicked by expert.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
23996,Drumstick - Cut,36.25,,Fresho brings you perfectly cut finger length pieces of drumsticks that can be cooked and added to sambhar and curries. Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/791/pan-roasted-tandoori-chicken-and-potatoes/
24014,Capsicum - Yellow,40,,"Capsicum is wealthy in several phytonutrients especially antioxidants, minerals and dietary fibre like manganese, copper, potassium and magnesium. It is wealthy in Vitamin A, B6, C, E, K and has small amounts of thiamine, niacin and folate. It adds a dynamic personality to your food owing to a vibrant yellow colour. It mixes into any dish and brings out a certain zing and taste. It is a storehouse of vital nutrients."
24042,"Apple - Royal Gala, Regular",196.25,,"A combination of slightly tart tasting skin and honey floral tasting flesh, the Royal Gala apples, as the name suggests looks regal with beautiful golden coloured streaks. 
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1611/apple-crumble-pie/"
24047,Grapes - Sonaka Seedless,71.88,,"Juicy and snappy, with a beautiful balance of sweet and tart flavour, these grape bunches have a lingering taste.  Do not tire yourselves searching for an unspoiled fruit, we have hand picked and finely packed fresho green seedless grapes which are just a few clicks away.  Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/2251/fruit-punch/"
24056,"Apple - Red Delicious, Economy",200,,"The bright red coloured and heart shaped Red Delicious apples are crunchy, juicy and slightly sweet.
Red Delicious Apples are a natural source of fibre and are fat free. They contain a wide variety of anti-oxidants and polynutrients.
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.
Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/"
24109,Muskmelon - Diced,36.25,,"We've neatly cubed this sweet muskmelon into bite-sized pieces for you. Our diced muskmelons are ready to eat or can be mixed with other fruits in your salad.
Sweet but not oversweet, our ripe muskmelon has a refreshing aroma and plenty of juice. Perfect as a healthy tea break snack.
 Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1817/cantaloupe-juice-muskmelon-juice/"
24122,Capsicum - Diced,26.25,,"Leaving a pungent taste on the tongue, capsicums are used as a culinary spice. We deliver capsicums fresh and diced, making your preparations less messy and much quicker because we value your time."
24181,Boiled Sweet Corn Kernel - Spice Up With Cheese And Herbs Seasoning,59,,"Fresh harvest sweet corn kernels are hand podded and just boiled to perfection. It comes with a lip-smackingCheese and Herbs flavouring. Just open the pouch, mix up the seasoning and enjoy a nutrition snack anytime. No refrigiration required."
24291,Sweet Corn,37.5,,"Wrapped in lime coloured husks with silk, sweet corn contains numerous yellow succulent kernels that have a starchy and doughy consistency. The skin pops out as you bite into it. Do not forget to check out our delicious recipe-https://www.bigbasket.com/cookbook/recipes/132/sweet-corn-soup/"
24300,Carrot - Organically Grown,47.5,,"It Is Organically Grown And Handpicked From Farm  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
24306,Beetroot - Organically Grown,25,,"It Is Organically Grown And Handpicked From Farm  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
24344,Avocado,131.25,,"Avocado is an oval-shaped fruit with thick green and a bumpy, leathery outer skin. They have a unique texture, with a creamy and light green colored flesh that has a buttery flavour and a special aroma. Avocados are also known as alligator pear or butter fruit. These avocados delivered to you, will not just entice your taste buds but will also ensure your well being. The approximate weight of one avocado is around 300-500 g."
24397,"Beans - Cluster, Organically Grown",25,,"The cluster bean or ""Guar"" have narrow and long body with tiny pods. They are good at decreasing blood sugar levels and cholestrol levels. Because they are organically grown, they are free from chemical residues and completely natural. Broad beans can be used in simple vegetables dish in combination with potatoes and also in fried rice, salads and risotto."
24469,Soursop,173.75,,"Soursop fruits are dark green, ovoid and have a whitish and aromatic flesh. Since the ripe fruits taste acidic, the fruits are called as Soursop.
The white pulp is fiber rich, and has a core of indigestible black seeds. The pulp is also used to make fruit nectar, smoothies, fruit juice drinks, as well as candies, sorbets, and ice cream flavourings. Soursop inhibits the growth of cancer cells, so it is also called as the Cancer Fruit."
24545,Capsicum - Green,30,,"Leaving a moderately pungent taste on the tongue, Green capsicums, also known as green peppers are bell shaped, medium-sized fruit pods.  They have thick and shiny skin with a fleshy texture inside.  Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/2031/capsicum-cheese-rings/"
24565,Mosambi - Premium,181.25,,"Fresho Mosambis are of the best quality, handpicked and sourced directly from the farmers of Anantapur. Sweet lime or mosambi is lime-like, large sized with an underlying yellow base. The intense, refreshing aroma is due to essential oils present in the skin. It generally tastes sweet, occasionally tart to sweet. Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1847/coconut-chia-pudding-super-bowl/"
24781,Snake gourd - Diced,23.75,,"Fresho delivers at your doorstep freshly diced snake gourds, making your preparations much easier and quicker by saving you the hassle of peeling and dicing."
24792,Papaya - Organically Grown,56.25,,"Papayas are large and pear shaped with green to butter yellow skin colour when ripe. The flesh is pale orange with numerous small, black, sticky seeds at the center. They have a musky taste and buttery consistency. We selectively pick organically grown papayas from the best farms.  Do not forget to check our delicious fruit recipe - 
https://www.bigbasket.com/cookbook/recipes/769/papaya-halwa/"
24824,Methi 250 g + Coriander Leaves 100 g + Palak 250 g + Curry Leaves 100 g,102.5,,"Methi leaves are a very popular ingredient in Indian dishes that has a bitter taste and strong aroma.Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/1749/rice-methi-pakoda/ Coriander leaves are green, fragile with a decorative appearance. They contain minimal aroma and have a spicy-sweet taste. Now do not bother wasting time cutting off the roots as we value your money and time and provide you with the freshest leafy edible parts.Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/33/green-chutney/ With a sweet, nutty and tangent flavour, Palaks are green leafy vegetables that are succulent and spoon-shaped.Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/2235/green-detox-smoothie/ With the dark green and glossy appearance, curry leaves have a strong flavour and release a tasty aroma when fried in hot oil.Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/742/curryleaves-lemonade//"
24896,Sambhar Onion (Small Onion),28.75,,"Onion can fill your kitchen with a thick spicy aroma. It is a common base vegetable in most Indian dishes, thanks to the wonderful flavor that it adds to any dish.Also known as button onions, Sambar Onions are relatively smaller onions with a mild flavour and slightly sweet taste."
24990,Beans Cowpea - Diced,37.5,,"We deliver these fresh beans finely and uniformly diced , making your preparations less messy and much easy because we value your time!"
25052,Banana - Nendran,95,,"These Nendran bananas hail from Kerala, where they are a staple fruit.
They have a pale yellow colour with silky flesh and compared to other varieties, they have a distinctive colour and texture owing to the cultivation adopted for this variety.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/573/banana-pancake/"
25096,Beans - Cluster,20.62,,"These narrow long beans, called Cluster beans or Guar, come with tiny pods and are highly nutritious. 
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/2176/macaroni-with-baked-beans/"
25108,Sweet Corn,37.5,,"Wrapped in lime coloured husks with silk, sweet corn contains numerous yellow succulent kernels that have a starchy and doughy consistency. The skin pops out as you bite into it. Do not forget to check out our delicious recipe-https://www.bigbasket.com/cookbook/recipes/132/sweet-corn-soup/"
25145,Yam,68.75,,"Yam is an edible starchy tuber. Elephant yams are larger in size and feature thick, rough, dark brown to pink skin. 
Do not forget to check out our delicious recipe-https://www.bigbasket.com/cookbook/recipes/794/aviall/"
25147,Plum - Imported,99.69,,"Dark red or black, sweet, juicy and succulent plums are cherished for their taste everywhere.
We have handpicked the premium quality plums just for you. 
Do not forget to check our delicious fruit recipe -  https://www.bigbasket.com/cookbook/recipes/1267/kelloggs-special-k-baked-yogurt-with-berries/"
